Digester__TO__DocumentBuilder/ItspAccounts.java:32:13:error(zero-trust-xml-audit):            digester.addObjectCreate("sipxbridge-config", ItspAccounts.class);:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:171:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:171:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:240:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:240:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:312:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:312:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:383:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/StaxParser.java:383:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/TagsSyncJob.java:113:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/TagsSyncJob.java:113:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/TagsSyncJob.java:150:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXParser/TagsSyncJob.java:150:45:error(zero-trust-xml-audit):			javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/ForeignMetadataImportServiceBean.java:73:45:error(zero-trust-xml-audit):            org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/ForeignMetadataImportServiceBean.java:101:45:error(zero-trust-xml-audit):            org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/MetricsDefManager.java:151:38:error(zero-trust-xml-audit):	    org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaXParser.java:39:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaXParser.java:101:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaXParser.java:170:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaXParser.java:238:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaXParser.java:309:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaXParser.java:379:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaxParser.java:39:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaxParser.java:101:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaxParser.java:170:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaxParser.java:238:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaxParser.java:309:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/StaxParser.java:379:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/TagsSyncJob.java:113:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/TagsSyncJob.java:150:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
InputFactory__TO__SAXReader/hwxml.java:87:45:error(zero-trust-xml-audit):            org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__Digester/Util.java:66:62:error(zero-trust-xml-audit):            org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__Digester/Util.java:81:62:error(zero-trust-xml-audit):            org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__DocumentBuilder/Util.java:66:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__DocumentBuilder/Util.java:66:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__DocumentBuilder/Util.java:81:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__DocumentBuilder/Util.java:81:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__InputFactory/Main.java:39:60:error(zero-trust-xml-audit):        javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__InputFactory/PluginTestUsername.java:52:54:error(zero-trust-xml-audit):		javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__InputFactory/SAXBuilderFuzzer.java:32:56:error(zero-trust-xml-audit):    javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__InputFactory/Util.java:66:64:error(zero-trust-xml-audit):            javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__InputFactory/Util.java:81:64:error(zero-trust-xml-audit):            javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__SAXParser/Util.java:66:54:error(zero-trust-xml-audit):            javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__SAXParser/Util.java:66:54:error(zero-trust-xml-audit):            javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__SAXParser/Util.java:81:54:error(zero-trust-xml-audit):            javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__SAXParser/Util.java:81:54:error(zero-trust-xml-audit):            javax.xml.parsers.SAXParserFactory spf = javax.xml.parsers.SAXParserFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__SAXReader/UnitTestLogin.java:34:22:error(zero-trust-xml-audit):		SAXReader parser = new SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__SAXReader/Util.java:66:45:error(zero-trust-xml-audit):            org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXBuilder__TO__SAXReader/Util.java:81:45:error(zero-trust-xml-audit):            org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__Digester/CitygmlPackFile.java:32:58:error(zero-trust-xml-audit):        org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__Digester/DefaultSAXPrologProcessRegistry.java:46:53:error(zero-trust-xml-audit):			org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__Digester/Listing_15_16_StructuredContent.java:57:58:error(zero-trust-xml-audit):        org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__Digester/XmlIO.java:33:62:error(zero-trust-xml-audit):            org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__DocumentBuilder/DefaultSAXPrologProcessRegistry.java:46:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__DocumentBuilder/DefaultSAXPrologProcessRegistry.java:46:51:error(zero-trust-xml-audit):			javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__DocumentBuilder/Listing_15_16_StructuredContent.java:57:56:error(zero-trust-xml-audit):        javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__DocumentBuilder/Listing_15_16_StructuredContent.java:57:56:error(zero-trust-xml-audit):        javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__DocumentBuilder/XmlIO.java:33:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__DocumentBuilder/XmlIO.java:33:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__InputFactory/CitygmlPackFile.java:32:60:error(zero-trust-xml-audit):        javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__InputFactory/DefaultSAXPrologProcessRegistry.java:46:55:error(zero-trust-xml-audit):			javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__InputFactory/Listing_15_16_StructuredContent.java:57:60:error(zero-trust-xml-audit):        javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__InputFactory/PhysicsEditorShapeLibrary.java:107:60:error(zero-trust-xml-audit):        javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__InputFactory/ReadXMLFileSAX.java:21:29:error(zero-trust-xml-audit):            XMLInputFactory xmlInputFactory = XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__InputFactory/ReadXMLFileSAX.java:21:47:error(zero-trust-xml-audit):            XMLInputFactory xmlInputFactory = XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__InputFactory/ReadXMLFileSAX.java:25:38:error(zero-trust-xml-audit):            XMLStreamReader reader = xmlInputFactory.createXMLStreamReader(inputStream);:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__InputFactory/XmlIO.java:33:64:error(zero-trust-xml-audit):            javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__SAXBuilder/DefaultSAXPrologProcessRegistry.java:46:44:error(zero-trust-xml-audit):			org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__SAXBuilder/LabsdbService.java:203:47:error(zero-trust-xml-audit):      org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__SAXBuilder/Listing_15_16_StructuredContent.java:57:49:error(zero-trust-xml-audit):        org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__SAXBuilder/XmlIO.java:33:53:error(zero-trust-xml-audit):            org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__SAXReader/DefaultSAXPrologProcessRegistry.java:46:36:error(zero-trust-xml-audit):			org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__SAXReader/LabsdbService.java:203:39:error(zero-trust-xml-audit):      org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXParser__TO__SAXReader/XmlIO.java:33:45:error(zero-trust-xml-audit):            org.dom4j.io.SAXReader parser = new org.dom4j.io.SAXReader();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__Digester/PRConfig.java:104:62:error(zero-trust-xml-audit):            org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__Digester/XmlParseService.java:70:58:error(zero-trust-xml-audit):        org.apache.commons.digester3.Digester digester = new org.apache.commons.digester3.Digester();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__DocumentBuilder/LineMaker.java:76:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__DocumentBuilder/LineMaker.java:76:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__DocumentBuilder/MessageUtil.java:115:56:error(zero-trust-xml-audit):        javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__DocumentBuilder/MessageUtil.java:115:56:error(zero-trust-xml-audit):        javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__DocumentBuilder/PRConfig.java:104:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__DocumentBuilder/PRConfig.java:104:60:error(zero-trust-xml-audit):            javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__DocumentBuilder/XmlParseService.java:70:56:error(zero-trust-xml-audit):        javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__DocumentBuilder/XmlParseService.java:70:56:error(zero-trust-xml-audit):        javax.xml.parsers.DocumentBuilderFactory dbf = javax.xml.parsers.DocumentBuilderFactory.newInstance();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__InputFactory/BeanFactory.java:23:55:error(zero-trust-xml-audit):			javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__InputFactory/DocumentUtilities.java:53:58:error(zero-trust-xml-audit):      javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__InputFactory/DocumentUtilities.java:91:58:error(zero-trust-xml-audit):      javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__InputFactory/ErrorFilter.java:108:60:error(zero-trust-xml-audit):        javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__InputFactory/LineMaker.java:76:64:error(zero-trust-xml-audit):            javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__InputFactory/PRConfig.java:104:64:error(zero-trust-xml-audit):            javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__InputFactory/XmlParseService.java:70:60:error(zero-trust-xml-audit):        javax.xml.stream.XMLInputFactory xmlInputFactory = javax.xml.stream.XMLInputFactory.newFactory();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__SAXBuilder/PRConfig.java:104:53:error(zero-trust-xml-audit):            org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
SAXReader__TO__SAXBuilder/XmlParseService.java:70:49:error(zero-trust-xml-audit):        org.jdom2.input.SAXBuilder saxBuilder = new org.jdom2.input.SAXBuilder();:高危：检测到 XML 组件 ($ANY) 的使用。未能在同范围内识别到有效的安全配置（如 disallow-doctype-decl 为 true）。
